,0,Labels
7398,"e el tercer escalon ya que si te besas ahí son 15 años de
buena suerte en el amor de los contrario 7 de mala suerte. Es
muy boni",4
7399,"to andar entre los callejones y hay muchas cosas que 
comprar",4
7400,"Imperdible, tiene una vista hermosa de la ciudad. Suban al atardecer para que vean las luces de la noche.",4
7401,Uno de los edificios icónicos de esta hermosa ciudad. Recorrerla es obligatorio para conocer más sobre la historia del lugar.,4
7402,"El Pípila es algo que tienes que ver, es un monumento bonito y gigantesco y tiene un mirador a su lado que esta muy bien pero lo",4
7403,"s tours te dan poco tiempo así que no subí, pero en general la vista de Guanajuato es impresionante.",4
7404,"Aunque no entre por fuera es bellísimo y de noche lo es aún más, ahí afuera empieza la callejoneada creo que tenía que haber ent",4
7405,rado.,4
7406,"Si viajas a Guanajuato no puedes perderte esta visita, es una iglesia maravillosa Ademàs en mayo cada dìa hay una procesiòn y un",4
7407,a serenata a la virgen por su mes.,4
7408,"La universidad de Guanajuato edificio emblematico de la ciudad, digno de admirarse , subir sus escalinatas , mis hijos quedaron ",4
7409,impresionados y con unas ganas inmensas de llegar a pisar sus aulas como estudiantes.,4
7410,"Simplemente majestuoso, el diseño arquitectónico, rodeado del jardín de la unión lo hacen uno de los lugares más emblemáticos de",4
7411, la ciudad.,4
7412,"Aunque la finca ha sido modificada, conserva partes inalterables, muebles, fotografías y algunas obras del extraordinario pintor",4
7413," y muralista, también ofrece otras colecciones temporales de otros artistas.",4
7414,"No es un lugar bonito, pero es interesante. Es una necesaria experiencia en la ciudad de Guanajuato. La entrada cuesta como 50 p",4
7415,"esos, con descuento a maestros y alumnos. A ciertas horas, las filas son largas.",4
7416,"Es un muy buen lugar para ir a visitar, ya que existe mucha historia y la arquitectura es bellísima. Recomendable para todas las",4
7417, edades.,4
7418,Posiblemente el mejor lugar para iniciar un recorrido por Guanajuato. Un triángulo formado por emblemáticos edificios como el Te,4
7419,"atro Juárez, Casa Valadez, hoteles y restaurantes, amén de cancioneros, vendedores y organizadores de recorridos. Ahí se dan cit",4
7420,a no solo los turistas sino también los lugareños de toda clase social que acuden a ver y ser vistos. Por la tarde-noche el ambi,4
7421,ente es extraordinario. Hay que vivirlo para decir que se conoció Guanajuato.,4
7422,"El monumento al Pípila es un lugar muy bonito con vista de toda la ciudad, un lugar emblemático que tienes que visitar.",4
7423,¡¡Padrísimo!!! No se pierdan esta aventura que te pondrá los pelos de punta de miedito colectivo. Es pequeño pero sustancioso y ,4
7424,"hacen descuento por edad, ser estudiante o ser de Guanajuato.",4
7425,"La encontramos de golpe, saliendo de una pequeña calle, y nos sorprendió con su elegancia e imponencia, está como elevada, muy l",4
7426,indo lugar. No pudimos entrar pero los comentarios la recomiendan por dentro también. Vale la pena.,4
7427,"Realmente impresionante, todos esos cuerpos conservados naturalmente Después de tantos años, niños, mujeres y hombres.",4
7428,Cualquiera de los tours que compres en el centro te incluirán una parada aquí y en verdad que lo agradeces ya que desde aqui pod,4
7429,"rás tener la mejor vista de la ciudad. Es gratuito y no hay filas ni nada. Es un mirador, si, pero es un espacio ideal para desc",4
7430,ansar un poco y ver desde una perspectiva panorámica la hermosa ciudad de Guanajuato.,4
7431,"Es referencia en guanajuato pues esta en el centro, es un lugar iconico y muy para recorrer a , hay varias opciones para comer p",4
7432,ara varios supuestos.,4
7433,Basta verlo una vez para recordarlo siempre. No puedes olvidar tomarte una fotografía en las escalinatas de este ícono de la ciu,4
7434,dad de Guanajuato.,4
7435,Es un sitio muy lindo en mi opinión personal. Me tocaron exposiciones que me gustaron. Hace parte de los buenos museos de Guanaj,4
7436,uato.,4
7437,"Muy bonito y folkrorico, hay varios bares y el ambiente es calido e interesante, se escuchan muchos grupos locales cantandole a ",4
7438,los comensales.,4
7439,Otra visita obligada. Me encantó vivir la experiencia de estar en este trocito colonial mexicano y su historia. Lo malo es que t,4
7440,e quieren vender todo. Casi te cobran por subirte a los escalones donde hay que besar a tu pareja.,4
7441,"Es un mirador que te permite ver hacia el centro de la ciudad con una muy bella vista, está abierto las 24hrs, a quienes no les ",4
7442,guste caminar atrás del Teatro Juárez se encuentra el funicular que por $50 te sube y te baja. Además dentro del monumento puede,4
7443,"s subir a la cabeza, aunque es un lugar muy angosto.",4
7444,"Es ideal para pasear y admirar la belleza de la cuidad, al igual que los restaurantes, sentarse un momento ahí te relaja por com",4
7445,pleto.,4
7446,"Es un lugar muy pequeño y acojedor, sin duda el saber su 
historia y poderte tomar la foto ahí es algo maravilloso.. Te 
cobran ",4
7447,"20 pesos del lado donde entran los hombres y 30 
pesos del lado donde estan las mujeres.",4
7448,¿Quién no quiere ir a este lugar y asegurar 15 años de fortuna amorosa? Aunque hay que hacer fila para entrar y darse el famoso ,4
7449,"beso, es una actividad que no se deberían de perder si visitan Guanajuato. La leyenda que envuelve a este lugar es tan romántica",4
7450,...,4
7451,"Un mirador para una vista panorámica de la ciudad, tomar fotografías y conocer más de la historia de este personaje.",4
7452,Muy bonita construccion. Escalinata famosa y muy bonita. Excelente ubicacion de la universidad y buen ambiente alrededor asi com,4
7453,o seguridad publica de la policia y estudiantado alrededor.,4
7454,Muy bonito lugar pero sobre todo tienes que ir a las callejoneadas para ir te cuenten la leyenda con detalle y te impresione mas,4
7455, el lugar.,4
7456,Puedes sentarte a la sombra de los árboles y disfrutar el Teatro Juarez y descansar. También hay restaurantes y bar alrededor.,4
7457,"Es increíble la cercanía de las casas, no puedes irte de Guanajuato sin visitar este callejón tan tradicional.",4
7458,"Lo que más me gustó es que hay 2 pisos enteros de trabajos de Diego, son los únicos que no se pueden fotografiar.",4
7459,Bella arquitectura y diseño perfecto. La primera vez que lo ves te impone pero en el trayecto que lo vas recorriendo te puedes e,4
7460,ncontrar con detalles finos y delicados como las figurillas en la parte superior de la edificación.,4
7461,"Un interesante museo, es una parada obligada en Guanajuato, en la primera sala pasan un vídeo donde explican el origen de estas ",4
7462,"momias, que por cierto no han sufrido un proceso de embalsamamiento, sino que los cuerpos se han conservado naturalmente. Son co",4
7463,"mo cuatro salas con momias de adultos y bebés. Si eres muy sensible, mejor no lo visites.",4
7464,"Prácticamente te transportan a la época, es impresionante la construcción, la explicación del guía muy completa. Los detalles de",4
7465, la construcción y lo que representó para la época es admirable. No cabe duda que fue una época muy interesante y en y marco de ,4
7466,respeto ya que todo tenía protocolo y se respetaba.,4
7467,"Muy bonita vista de Guanajuato. Hay mucha vida ahi, esta muy fácil llegar, puedes comprar souvenir y algo de comida tambien.",4
7468,"El paseo por este y todos los callejones en la ""callejoneada""
fue espectacular. Conocer así guanajuato me parece una
opción dive",4
7469,"rtida y distinta, y terminar con un beso en el
callejón … recomendadisimo para los enamorados",4
7470,"Si vas con pareja, debes de ir, recrear el beso de los 
enamorados es imperdible y aunque solo es un minuto, será
un momento a r",4
7471,"ecordar con tu pareja 
Además de que las demás parejas hacen q en el momento
sea único y divertido",4
7472,"Fotografías obligadas en este punto, un lugar muy bello, de noche es precioso. Por dentro es bastante impresionante. Por fuera e",4
7473,s un lugar muy alegre y bullicioso donde abunda el turismo Justo afuera del teatro Juárez encontrarán a las estudiantinas que or,4
7474,ganizan las callejoneadas.,4
7475,"Esta joya debe ser visitada por todos los turistas, sus interiores son majestuosos y su iluminación de noche la convierte en el ",4
7476,centro de atención del centro de Guanajuato.,4
7477,"Es una visita obligada, simplemente cabe precisar que es un callejón como cualquier otro en Guanajuato, incluso si no tuviera se",4
7478,"ñalización no te darías cuenta que ese es el callejón del beso, pero la historia que lo envuelve es lo que hace interesante la v",4
7479,"isita, les recomiendo que acudan a alguna estudiantina para que les cuenten la historia con algo de humor.",4
7480,Bellísima plaza central de uno de los pueblos más pintorescos de México. Elegantes edificios rodean este remanso verde de arbole,4
7481,s podados simétricamente. ¡Precioso!,4
7482,"Tomando el funicular que sale al costado del teatro, llega en minutos a este bello mirador donde se puede apreciar desde lo alto",4
7483," lo mejor del centro histórico, el Teatro, la Basílica, la iglesia de San Diego, de San Francisco, la Alhóndiga. Algunos guías c",4
7484,"uentan la historia de Pípila, quien fue héroe de la Independencia.",4
7485,"La vista desde mi terraza de la habitacion unica, no pude entrar a la universidad por que estaba cerrada, pero por fuera es espe",4
7486,ctacular.,4
7487,"Es importante puntualizar que en México tenemos una cultura extraordinaria, en la Alhóndiga de Granaditas se encuentra nuestro p",4
7488,"asado histórico, sería importante que le diéramos más difusión, para que nosotros como mexicanos disfrutáramos más de estás tier",4
7489,"ras tan ricas de cultura y tradiciones no sólo los extranjeros, siempre pensamos en visitar el extranjero, pero es importante pr",4
7490,imero conocer nuestro país.,4
7491,Subir al pequeño mirador encapsulado te obsequia vistas y fotos espectaculares de Guanajuato. Por supuesto desde la balaustrada ,4
7492,del atrio frente al Pípila obtienes de igual manera vistas maravillosas.,4
7493,"Si puedes visitarlo ve,casa de 3 pisos,pinturas De Diego y de otros artistas,muebles muy antiguos,entrada económica",4
7494,"El museo de Diego Rivera funciona en lo que fue su casa natal, su habitaciones se han restaurado recreando sus primeros años de ",4
7495,vida en el lugar a lo que se le agregaron salas donde se puede apreciar una importante parte de su obra. El personala es muy ate,4
7496,nto. No te lo podes perder.,4
7497,"¡Fui a visitar el monumento de Pípila y quede fascinada! Tiene una vista increíble de la ciudad. Hay dos maneras de subir, camin",4
7498,ando (qué te llevaría mucho más tiempo) o subiendo desde un carrito que te cobran $50 pesos la ida y vuelta. Realmente vale la p,4
7499,ena.,4
7500,Un lugar que brilla por si sólo por su arquitectura y sus terminados coloniales hacen una experiencia inolvidable.,4
7501,"Otro lugar hermoso lleno de historia que no se puede dejar de visitar en su paso por Guanajuato, de lo mas representativo que ti",4
7502,"enen, con la famosa historia del pipila es un lugar que tienen que ver sin lugar a duda.",4
7503,¡La vista de la ciudad es hermosa! Mientras vas subiendo por el funicular vas viendo la vista de la ciudad. Mi recomendación es ,4
7504,ir en la tarde por el atardecer.,4
7505,Recorrido muy rápido y fácil. Y si te encuentras a un guía te hace muy ameno el recorrido y aprendes cosas nuevas,4
7506,"Toda nuestra vida escolar nos hablaron del pipila, cómo no ir a conocer ese famoso lugar de la puerta que supuestamente quemó.",4
7507,"Excelente lugar para admirar toda la ciudad de Guanajuato, espectacular de día y de noche por igual, además el llegar a él a tra",4
7508,vés de cientos de escaleras y angostos caminos hacen más provechosa la visita.,4
7509,"Acudimos un domingo a escuchar misa, definitivamente no te la puedes perder, su arquitectura es preciosa y forma parte de los lu",4
